X,Y,OBJECTID,FD_ID,DEPT_NAME,STATION_NUMBER,STATION_ADDRESS,CITY,STATE,COUNTY,ZIP_CODE,LATITUDE,LONGITUDE
-78.36463563,35.36695,24614,5122,"Strickland Cross Roads Fire Department, Incorporated",1,2706 Strickland Crossroad Rd ,Four Oaks,NC,Johnston,27524,35.37,-78.36
-75.74221417,35.6997606,24615,2809,"Stumpy Point Volunteer Fire Department, Inc.",1,255 Bayview Dr.,Stumpy Point,NC,Dare,27978,35.70,-75.74
-82.04131114,35.58503892,24616,5609,"Sugar Hill-Montford Cove Volunteer Fire Department, Inc.",1,8883 Sugar Hill Road,Marion,NC,McDowell,28752,35.59,-82.04
-82.0643,35.6359,24617,5609,"Sugar Hill-Montford Cove Volunteer Fire Department, Inc.",2,694 Zion Hill Rd.,Marion,NC,McDowell,28752,35.64,-82.06
-81.1873,35.9781,24618,205,"Sugar Loaf Volunteer Fire Department, Inc.",1,4272 N. NC 16 Hwy N,Taylorsville,NC,Alexander,28681,35.98,-81.19
-79.90134636,36.19835974,24619,4123,"Summerfield Fire District, Inc.",1,7400 Summerfield Road,Summerfield,NC,Guilford,27358,36.20,-79.90
-79.84409806,36.20214193,24620,4123,"Summerfield Fire District, Inc.",2,6214 Lake Brandt Road,Summerfield,NC,Guilford,27358,36.20,-79.84
-79.86434636,36.22622493,24621,4123,"Summerfield Fire District, Inc.",3,1800 Scalesville Road,Summerfield,NC,Guilford,27358,36.23,-79.86
-78.81343411,35.39942358,24622,4313,"Summerville Bunnlevel Fire & Rescue, Inc.",1,111 East Harnett  St,Lillington,NC,Harnett,27546,35.40,-78.81
-78.78099853,35.30805613,24623,4313,"Summerville Bunnlevel Fire & Rescue, Inc.",2,6825 US 401 South,Bunnlevel,NC,Harnett,28323,35.31,-78.78
-76.6092,36.43774208,24624,3703,"Sunbury Volunteer Fire Department, Inc.",1,56 NC Hwy 32 South,Sunbury,NC,Gates,27979,36.44,-76.61
-76.59850815,36.51777929,24625,3703,"Sunbury Volunteer Fire Department, Inc.",2,250 Parkers Fork Rd.,Corapeake,NC,Gates,27926,36.52,-76.60
-82.18555364,35.37248506,24626,7505,Sunny View Fire & Rescue,1,5865 N NC 9 Hwy,Columbus,NC,Polk,28722,35.37,-82.19
-82.23854703,35.34977994,24627,7505,Sunny View Fire & Rescue,2,3411 Lake Adger Rd,Mill Spring,NC,Polk,28756,35.35,-82.24
-78.51203335,33.88396923,24628,1010,Sunset Beach Fire Department,1,102 Shoreline Dr West,Sunset Beach,NC,Brunswick,28468,33.88,-78.51
-78.48878139,33.91737803,24629,1010,Sunset Beach Fire Department,2,7149 Old Georgetown Rd.,Ocean Isle Beach,NC,Brunswick,28469,33.92,-78.49
-78.21151761,33.95483326,24630,1017,"Sunset Harbor and Zion Hill Volunteer Fire Department, Inc.",1,2706 Sunset Harbor Rd,Bolivia,NC,Brunswick,28422,33.95,-78.21
-78.27152717,34.01591774,24631,1011,"Supply Fire & Rescue, Inc. ",1,47 Southport Supply Rd,Supply,NC,Brunswick,28462,34.02,-78.27
-77.5692465,34.44913934,24632,7112,Surf City Fire Department,1,100 Deer Run Rd.,Hampstead,NC,Pender,28443,34.45,-77.57
-77.5817,34.4428,24633,7112,Surf City Fire Department,2,100 Deer Run Rd.,Hampstead,NC,Pender,28443,34.44,-77.58
-77.5696,34.449,24634,7111,"Surf City V. F. D.,Inc.",1,100 Deer Run Rd.,Hampstesd,NC,Pender,28445,34.45,-77.57
-76.32843714,35.40596009,24635,4803,"Swan Quarter Volunteer Fire Department, Inc.",1,25 Oyster Creek Rd,Swanquarter,NC,Hyde,27885,35.41,-76.33
-82.39666741,35.5986168,24636,1117,"Swannanoa Volunteer Fire Department & Rescue Squad, Inc.",1,103 South Avenue ,Swannanoa,NC,Buncombe,28778,35.60,-82.40
-82.42062865,35.61220947,24637,1117,"Swannanoa Volunteer Fire Department & Rescue Squad, Inc.",2,510 Bee Tree Road,Swannanoa,NC,Buncombe,28778,35.61,-82.42
-77.12376052,34.68984121,24638,6717,Swansboro Fire Department,1,609 West Corbett Ave.,Swansboro,NC,Onslow,28584,34.69,-77.12
-79.3616498,36.02269482,24639,112,"Swepsonville Volunteer Fire Department, Inc.",1,2744 Darrell Newton Road,Graham,NC,Alamance,27253,36.02,-79.36
-79.2951502,35.99637237,24640,112,"Swepsonville Volunteer Fire Department, Inc.",2,4649 NC 54 East,Graham,NC,Alamance,27253,36.00,-79.30
-78.73933603,35.7451132,24641,9217,"Swift Creek Rural Fire Department, Inc.",1,5825 Tryon Rd,Cary,NC,Wake,27518,35.75,-78.74
-83.2188,35.3746,24642,5002,Sylva Fire Department,1,24 Municipal Drive,Sylva,NC,Jackson,28779,35.37,-83.22
-83.2100895,35.3541935,24643,5002,Sylva Fire Department,2,327 County Services Road,Webster,NC,Jackson,28788,35.35,-83.21
-80.0091084,35.74922204,24644,7621,Tabernacle Volunteer Fire Department,1,8136 US Hwy 64 West,Trinity,NC,Randolph,27370,35.75,-80.01
-79.95678391,35.77395689,24645,7621,Tabernacle Volunteer Fire Department,2,4444 Slick Rock Road,Asheboro,NC,Randolph,27205,35.77,-79.96
-78.87858047,34.14757125,24646,2411,Tabor City Fire Department,1,113 W 4th St,Tabor City,NC,Columbus,28463,34.15,-78.88
-78.77398391,34.09121106,24647,2411,Tabor City Fire Department,2,6819 Swamp Fox Hwy E,Tabor City,NC,Columbus,28463,34.09,-78.77
-78.790776,34.737726,24648,907,"Tar Heel Rural Volunteer Fire Department, Inc.",1,269 Tar Heel Ferry Rd,Tar Heel,NC,Bladen,28392,34.74,-78.79
-78.87632029,34.80972072,24649,907,"Tar Heel Rural Volunteer Fire Department, Inc.",2,1759 Pages Lake Rd,Saint Pauls,NC,Bladen,28384,34.81,-78.88
-77.53762846,35.89819393,24650,3309,Tarboro Fire Department,1,205 W St John Street,Tarboro,NC,Edgecombe,27886,35.90,-77.54
-77.57430921,35.89561324,24651,3309,Tarboro Fire Department,2,2208 Howard Ave.,Tarboro,NC,Edgecombe,27886,35.90,-77.57
-78.26196397,34.87375037,24652,8216,Taylors Bridge Fire Department,1,6825 Taylors Bridge Hwy,Clinton,NC,Sampson,28328,34.87,-78.26
-78.36495,34.91682,24653,8216,Taylors Bridge Fire Department,2,871 Peterson Rd,Clinton,NC,Sampson,28328,34.92,-78.36
-78.00334291,34.77098813,24654,3115,"Teachey Volunteer Fire Dept., Inc.",1,4875 Ransey St,Teachey,NC,Duplin,28464,34.77,-78.00
-78.58065096,34.79912732,24655,913,"The Ammon Volunteer Fire Department, Inc.",1,13084 NC 242 N,Elizabethtown,NC,Bladen,28337,34.80,-78.58
-81.87782875,36.1958975,24656,9501,"The Beech Mountain Volunteer Fire Department, Inc.",1,1007 Beech Mountain Parkway,Banner Elk,NC,Watauga,28604,36.20,-81.88
-81.8895502,36.21913508,24657,9501,"The Beech Mountain Volunteer Fire Department, Inc.",2,513 St Andrews Road,Banner Elk,NC,Watauga,28604,36.22,-81.89
-76.55212168,36.26758151,24658,7202,"The Belvidere-Chappell Hill Volunteer Fire Department, Inc.",1,143 Drinking Hole Road,Belvidere,NC,Perquimans,27919,36.27,-76.55
-80.70804402,36.23067836,24659,9913,"The Boonville Community Volunteer Fire Department, Inc.",1,207 South Carolina Avenue,Boonville,NC,Yadkin,27011,36.23,-80.71
-80.720124,36.18549,24660,9913,"The Boonville Community Volunteer Fire Department, Inc.",2,2529 Caudle Mill Road,Yadkinville,NC,Yadkin,27055,36.19,-80.72
-80.3779278,36.02298085,24661,3404,"The Clemmons Fire Department, Inc.",1,5931 James Street,Clemmons,NC,Forsyth,27012,36.02,-80.38
-80.38541604,36.04259872,24662,3404,"The Clemmons Fire Department, Inc.",2,1030 South Peace Haven Road ,Clemmons,NC,Forsyth,27012,36.04,-80.39
-82.87853563,35.89893487,24663,5808,"The Country Volunteer Fire Department, Inc.",1,486 Chruch Road,Hot Springs,NC,Madison,28743,35.90,-82.88
-76.39431918,35.86957173,24664,9401,"The Creswell Volunteer Fire Department, Inc.",1,109 West Main Street,Creswell,NC,Washington,27928,35.87,-76.39
-82.1863,35.5745,24665,5611,The Crooked Creek Township Volunteer Fire Department,1,4503 Bat Cave Road,Old Fort,NC,McDowell,28762,35.57,-82.19
-77.43662682,35.21669284,24666,2504,"The Dover Volunteer Fire Department, Inc.",1,107 N. Main St,Dover,NC,Craven,28526,35.22,-77.44
-78.33068542,34.38063128,24667,908,"The East Arcadia Volunteer Fire Department, Inc.",1,1665 East Arcadia Rd,Riegelwood,NC,Bladen,28456,34.38,-78.33
-80.5964,36.2237,24668,9915,"The Fall Creek Community Volunteer Fire Department, Inc.",1,2416 Smithtown Road,East Bend,NC,Yadkin,27018,36.22,-80.60
-80.5753,36.1951,24669,9915,"The Fall Creek Community Volunteer Fire Department, Inc.",2,2905 Moccasin Gap Road,East Bend,NC,Yadkin,27018,36.20,-80.58
-80.53192606,36.01456095,24670,3023,"The Farmington Volunteer Fire Department, Inc.",1,1880 Farmington Road,Mocksville,NC,Davie,27028,36.01,-80.53
-80.44390152,35.87953263,24671,3015,"The Fork Volunteer Fire Department, Inc.",1,3181 US Hwy. 64 East,Advance,NC,Davie,27006,35.88,-80.44
-81.59256093,35.87386086,24672,1402,"The Gamewell Volunteer Fire Department, Inc.",1,2806 Morganton Blvd.,Lenoir,NC,Caldwell,28645,35.87,-81.59
-77.43870455,35.37391945,24673,7443,"The Grifton Community Fire Association, Inc.",1,6881 A S Highland Ave,Grifton,NC,Pitt,28530,35.37,-77.44
-77.3654,35.3671,24674,7443,"The Grifton Community Fire Association, Inc.",2,7553 Stokestown-St. John's Road,Grifton,NC,Pitt,28530,35.37,-77.37
-81.49518583,35.85108259,24675,1405,"The Hudson Volunteer Fire Department, Inc.",1,122 Mount Herman Road,Hudson,NC,Caldwell,28638,35.85,-81.50
-77.76972222,35.38720816,24676,4006,The Jason Rural Fire Association,1,6846 Hwy 903 S,La Grange,NC,Greene,28551,35.39,-77.77
-80.4177,36.09472908,24677,3409,"The Lewisville Volunteer Fire Department, Inc.",1,216 Lewisville-Clemmons Road,Lewisville,NC,Forsyth,27023,36.09,-80.42
-80.5017,36.0917,24678,3409,"The Lewisville Volunteer Fire Department, Inc.",2,9420 Shallowford Road,Lewisville,NC,Forsyth,27023,36.09,-80.50
-78.52788542,34.51469116,24679,910,"The Lisbon Volunteer Fire Department, Inc.",1,2585 White Plains Church Rd,Council,NC,Bladen,28434,34.51,-78.53
-77.693802,34.662712,24680,7105,"The Maple Hill Volunteer Fire Department, Incorporated",1,115 Old Maple Hill Rd N,Maple Hill,NC,Pender,28454,34.66,-77.69
-77.30484332,35.96244586,24681,5905,"The Oak City Volunteer Fire Department, Inc.",1,100 Commerce Street,Oak City,NC,Martin,27857,35.96,-77.30
-80.88931224,35.08615857,24682,6019,"The Pineville-Morrow Volunteer Fire Department and Rescue, Inc.",1,108 Church St.,Pineville,NC,Mecklenburg,28134,35.09,-80.89
-80.07766478,36.17403361,24683,3413,"The Piney Grove Volunteer Fire and Rescue Department, Inc.",1,7225 Vance Road,Kernersville,NC,Forsyth,27284,36.17,-80.08
-80.06455263,36.14895134,24684,3413,"The Piney Grove Volunteer Fire and Rescue Department, Inc.",2,1109 Piney Grove Road,Kernersville,NC,Forsyth,27284,36.15,-80.06
-80.43380307,36.33166032,24685,8506,"The Pinnacle Volunteer Fire and Rescue Department, Inc.",1,1033 High Bridge Rd,Pinnacle,NC,Stokes,27043,36.33,-80.43
-80.15396939,36.24415773,24686,3424,"The Salem Chapel Volunteer Fire Department, Inc.",1,8400 Walnut Cove Road,Walnut Cove,NC,Forsyth,27052,36.24,-80.15
-80.33091842,36.35037164,24687,8507,"The Sauratown Volunteer Fire Department, Incorporated",1,4475 Hwy 66 South,King,NC,Stokes,27021,36.35,-80.33
-77.5065,35.4587,24688,4011,"The Scuffleton Rural Fire Association, Incorporated",1,153 Fire Station Rd,Ayden,NC,Greene,28513,35.46,-77.51
-81.23242875,35.42492024,24689,5509,"The South Fork Volunteer Fire Department of Lincoln County, Inc.",1,2736 Long Shoals Rd.,Lincolnton,NC,Lincoln,28092,35.42,-81.23
-82.7399,35.4832,24690,1119,"The Upper Hominy Volunteer Fire and Rescue Department, Incorporated",1,1795 Pisgah Hwy.,Candler,NC,Buncombe,28715,35.48,-82.74
-82.6908,35.4972,24691,1119,"The Upper Hominy Volunteer Fire and Rescue Department, Incorporated",2,91 McFee Road,Candler,NC,Buncombe,28715,35.50,-82.69
-80.07240303,35.88740008,24692,2917,Thomasville Fire Department,1,712 E. Main Street,Thomasville,NC,Davidson,27360,35.89,-80.07
-80.06970385,35.85009999,24693,2917,Thomasville Fire Department,2,815 S HWY 109,Thomasville,NC,Davidson,27360,35.85,-80.07
-80.10745364,35.88232605,24694,2917,Thomasville Fire Department,3,1107 LEXINGTON AVE,Thomasville,NC,Davidson,27360,35.88,-80.11
-80.06330688,35.91177821,24695,2917,Thomasville Fire Department,4,7000 Ball Park Road,Thomasville,NC,Davidson,27360,35.91,-80.06
-78.08272531,35.29890262,24696,9629,"Thoroughfare Volunteer Fire Department, Inc.",1,157 Herring Rd,Goldsboro,NC,Wayne,27530,35.30,-78.08
-77.48317813,36.25119085,24697,4212,"Tillery Volunteer Fire Department, Inc.",1,6607 Hwy 561 ,Halifax,NC,Halifax,27839,36.25,-77.48
-78.95058886,36.28419513,24698,7303,"Timberlake Volunteer Fire and Rescue, Inc.",1,350 Ashley Avenue,Timberlake,NC,Person,27583,36.28,-78.95
-81.60093,36.3117,24699,508,"Todd Volunteer Fire and Rescue Department, Inc.",1,11062 NC Hwy 194 North,Todd,NC,Ashe,28684,36.31,-81.60
-77.86227813,35.8063087,24700,9817,Toisnot Rural Fire Department,1,102 West Main St.,Elm City,NC,Wilson,27822,35.81,-77.86
-77.6299249,34.36581107,24701,7110,Topsail Beach Fire Department,1,816 S. Anderson Blvd,Topsail Beach,NC,Pender,28445,34.37,-77.63
-78.73648239,36.31490432,24702,3915,Total Community Fire Department of Berea,1,1213 Hwy 158,Oxford,NC,Granville,27565,36.31,-78.74
-82.19646974,35.25157961,24703,7501,"Town of Columbus Fire Department, Inc.",1,100 S Peak Street,Columbus,NC,Polk,28722,35.25,-82.20
-82.13974273,35.23725983,24704,7501,"Town of Columbus Fire Department, Inc.",2,3948 Peniel Road,Columbus,NC,Polk,28722,35.24,-82.14
-78.0276,34.24862814,24705,1005,Town of Leland Fire/Rescue Department,1,1004 Village Rd,Leland,NC,Brunswick,28451,34.25,-78.03
-77.98765055,34.1894935,24706,1005,Town of Leland Fire/Rescue Department,2,1379 River Road,Winnabow,NC,Brunswick,28479,34.19,-77.99
-78.05693714,34.20643993,24707,1005,Town of Leland Fire/Rescue Department,3,187 Old Lanvale Rd,Leland,NC,Brunswick,28451,34.21,-78.06
-80.50883649,35.09174264,24708,9015,"Town of Unionville Volunteer Fire Department, Inc.",21,4919 Unionville Rd,Monroe,NC,Union,28110,35.09,-80.51
-80.5325,35.0427,24709,9015,"Town of Unionville Volunteer Fire Department, Inc.",22,3229 Concord Highway,Monroe,NC,Union,28110,35.04,-80.53
-76.94690536,34.95736591,24710,2506,"Township Six Fire Department of Craven County, N. C.",1,109 Carolina Pines Blvd,New Bern,NC,Craven,28560,34.96,-76.95
-76.9337088,34.90449323,24711,2506,"Township Six Fire Department of Craven County, N. C.",2,313 US Hwy 70 East,Havelock,NC,Craven,28532,34.90,-76.93
-78.42098011,36.49568759,24712,9106,"Townsville Rural Volunteer Fire Department, Inc.",1,12781 NC 39 North,Townsville,NC,Vance,27584,36.50,-78.42
-79.22045213,35.43100981,24713,5305,"Tramway Rural Fire Department, Incorporated",1,5900 McDaniel Dr. ,Sanford,NC,Lee,27332,35.43,-79.22
-76.86927125,36.20559784,24714,810,"Trap Volunteer Fire Department, Inc.",1,1404 Meadow Rd,Colerain,NC,Bertie,27924,36.21,-76.87
-81.0401,36.3393,24715,9717,"Traphill Volunteer Fire Department, Inc.",1,8899 Traphill Rd.,Traphill,NC,Wilkes,28685,36.34,-81.04
-81.115,36.3493,24716,9717,"Traphill Volunteer Fire Department, Inc.",2,668 Moxley Rd,Hays,NC,Wilkes,28635,36.35,-81.12
-80.080605,36.357636,24717,9717,"Traphill Volunteer Fire Department, Inc.",3,119 Clubhouse Drive,Traphill,NC,Wilkes,28685,36.36,-80.08
-77.3642,35.0675,24718,5205,"Trenton Volunteer Fire Department, Inc.",1,436 Highway 58 North,Trenton,NC,Jones,28585,35.07,-77.36
-77.35522844,35.06347014,24719,5205,"Trenton Volunteer Fire Department, Inc.",2,105 South Cherry St.,Trenton,NC,Jones,28585,35.06,-77.36
-78.2629663,33.93199778,24720,1012,"Tri-Beach Volunteer Fire Department, Inc.",1,854 Sabbath Home Rd,Supply,NC,Brunswick,28462,33.93,-78.26
-78.30759732,33.9109,24721,1012,"Tri-Beach Volunteer Fire Department, Inc.",2,572 Ocean Blvd.,Supply,NC,Brunswick,28462,33.91,-78.31
-78.32307125,33.9204868,24722,1012,"Tri-Beach Volunteer Fire Department, Inc.",3,2707 Seashore Rd,Supply,NC,Brunswick,28462,33.92,-78.32
-77.02224617,35.14183392,24723,2513,Tri-Community Volunteer Fire District,1,200 St. Delight Church Rd,New Bern,NC,Craven,28560,35.14,-77.02
-76.97994752,35.19568247,24724,2513,Tri-Community Volunteer Fire District,2,651 Truitt Rd,New Bern,NC,Craven,28560,35.20,-76.98
-76.9493,35.08050148,24725,2513,Tri-Community Volunteer Fire District,3,589 Broad Creek Rd,New Bern,NC,Craven,28560,35.08,-76.95
-77.019,35.1199,24726,2513,Tri-Community Volunteer Fire District,4,408 Bridge St,Bridgeton,NC,Craven,28519,35.12,-77.02
,,24727,2513,Tri-Community Volunteer Fire District,10,408 Bridge Street,Beaufort,NC,Craven,28516,,
-76.77376595,35.14459603,24728,6904,"Triangle Volunteer Fire Department, Inc",1,202 Fourth St.,Bayboro,NC,Pamlico,28515,35.14,-76.77
-76.66842213,35.18481345,24729,6904,"Triangle Volunteer Fire Department, Inc",2,1042 Pennsylvania Avenue,Vandemere,NC,Pamlico,28587,35.18,-76.67
-80.938921,35.86768,24730,4910,"Trinity Volunteer Fire Department, Inc.",1,2968 Wilkesboro Hwy,Statesville,NC,Iredell,28625,35.87,-80.94
-80.9827,35.89445659,24731,4910,"Trinity Volunteer Fire Department, Inc.",2,581 Pisgah Church Road,Statesville,NC,Iredell,28625,35.89,-80.98
-81.61655557,35.7451,24732,1267,"Triple Community Fire Department, Inc.",1,505 Mountain View Drive,Morganton,NC,Burke,28655,35.75,-81.62
-78.84704099,36.48517362,24733,7305,Triple Springs Volunteer Fire Department,1,185 Olive Branch Road,Roxboro,NC,Person,27574,36.49,-78.85
-78.9144,36.5034,24734,7305,Triple Springs Volunteer Fire Department,2,9379 Boston Road,Roxboro,NC,Person,27574,36.50,-78.91
-78.91443,36.50338,24735,7305,Triple Springs Volunteer Fire Department,3,9379 Boston Road,Roxboro,NC,Person,27574,36.50,-78.91
-80.88982262,35.70241743,24736,4911,"Troutman Fire Department, Inc.",1,125 N Main St,Troutman,NC,Iredell,28166,35.70,-80.89
-80.8848,35.6476,24737,4911,"Troutman Fire Department, Inc.",2,1506 Perth Road,Troutman,NC,Iredell,28116,35.65,-80.88
-80.95411609,35.68919326,24738,4911,"Troutman Fire Department, Inc.",3,472 Pineville Road,Troutman,NC,Iredell,28116,35.69,-80.95
-79.89466397,35.3647525,24739,6201,Troy Fire Department,1,602 N Main St,Troy,NC,Montgomery,27371,35.36,-79.89
-82.2417,35.2119,24740,7506,Tryon Volunteer Fire Department,1,56 West Howard St,Tryon,NC,Polk,28782,35.21,-82.24
-81.32248583,35.33911248,24741,3627,"Tryonota Volunteer Fire Department, Inc.",1,2577 Tryon Courthouse Road,Bessemer City,NC,Gaston,28016,35.34,-81.32
-81.33996974,35.2867613,24742,3627,"Tryonota Volunteer Fire Department, Inc.",2,707 Chestnut Ridge Church Road,Kings Mountain,NC,Gaston,28086,35.29,-81.34
-77.47608735,34.52458786,24743,6718,"Turkey Creek Fire and Rescue, Inc.",1,115 Tar Landing Rd,Holly Ridge,NC,Onslow,28445,34.52,-77.48
-77.40259271,34.54532372,24744,6718,"Turkey Creek Fire and Rescue, Inc.",2,1576 Old Folkstone Road,Sneads Ferry,NC,Onslow,28460,34.55,-77.40
-78.182959,34.997843,24745,8212,"Turkey Volunteer Fire Department, Inc.",1,390 Faison Rd,Turkey,NC,Sampson,28392,35.00,-78.18
-79.186599,35.021193,24746,4709,"Tylertown Fire Department, Inc. ",1,2214 Doc Brown Rd,Raeford,NC,Hoke,28376,35.02,-79.19
-80.37700688,35.80530441,24747,2920,"Tyro Rural Fire Department, Incorporated",1,4645 South NC Highway 150,Lexington,NC,Davidson,27295,35.81,-80.38
-76.24637394,35.92700652,24748,8901,"Tyrrell Volunteer Fire Department, Inc.",1,618 N. Road St.,Columbia,NC,Tyrrell,27925,35.93,-76.25
-76.14065387,35.72987358,24749,8901,"Tyrrell Volunteer Fire Department, Inc.",2,2950 N. Gum Neck Rd.,Columbia,NC,Tyrrell,27925,35.73,-76.14
-76.20470705,35.64478401,24750,8901,"Tyrrell Volunteer Fire Department, Inc.",3,9 Kilkenny Rd.,Columbia,NC,Tyrrell,27925,35.64,-76.20
-76.20075749,35.82647979,24751,8901,"Tyrrell Volunteer Fire Department, Inc.",4,33 Frying Pan Rd.,Columbia,NC,Tyrrell,27925,35.83,-76.20
-76.35428099,35.92624016,24752,8901,"Tyrrell Volunteer Fire Department, Inc.",5,3575 Albemarle Church Rd.,Columbia,NC,Tyrrell,27925,35.93,-76.35
-76.1297,35.9749,24753,8901,"Tyrrell Volunteer Fire Department, Inc.",6,9720 Sound Side Rd.,Columbia,NC,Tyrrell,27925,35.97,-76.13
-79.82753563,35.63351224,24754,7614,"Ulah Volunteer Fire Protective Association, Inc.",1,2067 Pisgah Covered Bridge Road,Asheboro,NC,Randolph,27205,35.63,-79.83
-79.87438006,35.63217848,24755,7614,"Ulah Volunteer Fire Protective Association, Inc.",2,1914 Hopewell Friends Road,Asheboro,NC,Randolph,27205,35.63,-79.87
-79.88926781,35.54909384,24756,7614,"Ulah Volunteer Fire Protective Association, Inc.",3,5647 Lanier Road,Asheboro,NC,Randolph,27205,35.55,-79.89
-79.84786741,35.64924168,24757,7614,"Ulah Volunteer Fire Protective Association, Inc.",4,2574 Sountmont Dr,Asheboro,NC,Randolph,27205,35.65,-79.85
-84.1391,35.1946,24758,2014,"Unaka Volunteer Fire Department, Inc.",1,15015 Joe Brown Highway,Murphy,NC,Cherokee,28906,35.19,-84.14
-80.10761802,36.04244338,24759,3420,"Union Cross Fire-rescue of Forsyth County, Inc.",1,4401 High Point ,Kernersville,NC,Forsyth,27284,36.04,-80.11
-80.869354,36.02668,24760,4912,"Union Grove Volunteer Fire Department, Inc.",1,1994 W. Memorial Hwy,Union Grove,NC,Iredell,28689,36.03,-80.87
